지점번호,지점명,일시,평균기온,최고기온,최고기온시각,최저기온,최저기온시각
108,서울,2015-12-15,4.7,8.2,1503,2,2349
108,서울,2015-12-16,-1,2.8,1259,-5,2351
108,서울,2015-12-17,-4.6,-0.4,1522,-7.4,752
108,서울,2015-12-18,-3.3,-1,2035,-7,556
108,서울,2015-12-19,-0.1,6.8,1502,-4.6,746
108,서울,2015-12-20,1.5,6,1530,-3.4,739
108,서울,2015-12-21,2.2,5,1514,-0.2,2355
108,서울,2015-12-22,3.1,7.7,1417,-1.5,746
108,서울,2015-12-23,5.9,10.6,1518,2.9,240000
108,서울,2015-12-24,1.5,5.3,1418,-1.6,2355
108,서울,2015-12-25,-0.8,3.7,1451,-4.9,801
108,서울,2015-12-26,0.9,4.7,1131,-3.2,2357
108,서울,2015-12-27,-5.7,-1,1505,-8.9,751
108,서울,2015-12-28,-5.7,-1,1558,-9.5,631
108,서울,2015-12-29,-3.2,2.9,1549,-8.7,739
108,서울,2015-12-30,0.3,4.3,1425,-3.5,608
108,서울,2015-12-31,0.7,2.8,1543,-1.9,2358
108,서울,2016-01-01,1.2,4,1442,-3.3,456
108,서울,2016-01-02,5.7,9.5,1514,1,744
108,서울,2016-01-03,6.5,9.4,1506,5.1,2359
108,서울,2016-01-04,2,5.3,1313,-2.5,2350
108,서울,2016-01-05,-2.7,1.5,1512,-4.8,844
108,서울,2016-01-06,-1.7,1.7,1229,-4.9,230
108,서울,2016-01-07,-3.4,1.4,1443,-5.9,732
108,서울,2016-01-08,-3.3,1,1515,-6.9,408
108,서울,2016-01-09,-2.1,2.4,1344,-6.2,813
108,서울,2016-01-10,0.3,3.8,1256,-2.7,2342
108,서울,2016-01-11,-3.8,0.9,1505,-6.5,802
108,서울,2016-01-12,-5.2,0.7,1536,-9.1,637
108,서울,2016-01-13,-4.5,0.1,1311,-8.2,321
108,서울,2016-01-14,-3.4,1.3,1446,-8.4,658
108,서울,2016-01-15,-0.4,5.3,1511,-4.3,740
108,서울,2016-01-16,-0.2,2.8,1547,-2.1,043
108,서울,2016-01-17,1.7,5.4,1513,-0.7,514
108,서울,2016-01-18,-6.3,0.4,209,-12.3,2340
108,서울,2016-01-19,-12.8,-8.9,1411,-15.1,805
108,서울,2016-01-20,-10.5,-5.2,1604,-14.5,704
108,서울,2016-01-21,-7.1,-2.3,1442,-10.2,003
108,서울,2016-01-22,-7.6,-3.8,1516,-11.1,551
108,서울,2016-01-23,-11.5,-8.3,001,-16,2356
108,서울,2016-01-24,-14.4,-10.5,1620,-18,730
108,서울,2016-01-25,-9.4,-3.4,1525,-14.3,535
108,서울,2016-01-26,-3.3,1.7,1540,-8.5,230
108,서울,2016-01-27,-1.1,4.3,1535,-4.7,734
108,서울,2016-01-28,-0.5,3.5,1555,-5.6,629
108,서울,2016-01-29,1.9,5.4,1548,-1.4,610
108,서울,2016-01-30,0.6,5.2,1142,-2.5,750
108,서울,2016-01-31,-3.9,0.3,1452,-6.5,2352
108,서울,2016-02-01,-6,-1,1535,-9.1,606
108,서울,2016-02-02,-5.3,0.9,1601,-10,757
108,서울,2016-02-03,-2.4,4,1458,-8.3,736
108,서울,2016-02-04,-0.7,3.9,1448,-4,400
108,서울,2016-02-05,-2.2,3.4,1504,-6.8,517
108,서울,2016-02-06,-3.1,2,1509,-6.2,643
108,서울,2016-02-07,-2.9,3.5,1434,-8.3,728
108,서울,2016-02-08,1.3,5.5,1432,-4.3,720
108,서울,2016-02-09,0.3,5.5,1346,-3.9,758
108,서울,2016-02-10,2.7,10.7,1442,-4.3,731
108,서울,2016-02-11,8.1,13.5,1603,1.6,501
108,서울,2016-02-12,8.4,10,001,6.8,645
108,서울,2016-02-13,11,14.4,1433,5.8,240000
108,서울,2016-02-14,-2.6,5.8,001,-6.8,2359
108,서울,2016-02-15,-5.8,-2.3,1612,-10,707
108,서울,2016-02-16,-2.7,1.1,1703,-6.7,553
108,서울,2016-02-17,0,5.4,1513,-5.2,540
108,서울,2016-02-18,3.5,7.8,1610,-1.4,640
108,서울,2016-02-19,2.3,4.4,1519,0.1,607
108,서울,2016-02-20,1.3,6.3,1407,-2.5,2349
108,서울,2016-02-21,-0.6,4.4,1526,-4.2,704
108,서울,2016-02-22,1.1,4.2,1536,-2.2,446
108,서울,2016-02-23,0.7,4.5,1444,-4.5,2357
108,서울,2016-02-24,-3,2.2,1429,-6.8,741
108,서울,2016-02-25,-0.2,5.7,1606,-5.8,248
108,서울,2016-02-26,2.2,7.5,1502,-3.2,634
108,서울,2016-02-27,3.3,8.1,1424,0.5,732
108,서울,2016-02-28,0.7,6.9,1133,-2.6,2355
108,서울,2016-02-29,-3.8,-1.1,1605,-5.9,2359
108,서울,2016-03-01,-2.7,2.1,1535,-7.5,735
108,서울,2016-03-02,3.1,8.1,1508,-2.2,033
108,서울,2016-03-03,8.1,13.9,1551,4.4,001
108,서울,2016-03-04,13.2,20.3,1525,6.4,558
108,서울,2016-03-05,11.3,13.5,001,9.1,2355
108,서울,2016-03-06,7.9,12.9,1510,4.3,718
108,서울,2016-03-07,8.1,12.2,1638,4.8,125
108,서울,2016-03-08,2.7,7,001,-1.4,2351
108,서울,2016-03-09,0.3,5.3,1514,-2.7,649
108,서울,2016-03-10,-1.1,3.1,1501,-4.3,711
108,서울,2016-03-11,-0.5,4.6,1515,-5.5,631
108,서울,2016-03-12,2,6.4,1402,-3.3,607
108,서울,2016-03-13,3.7,6.5,1625,1.9,523
108,서울,2016-03-14,4.7,9.6,1557,1.3,655
108,서울,2016-03-15,5.2,12.4,1457,-1,653
108,서울,2016-03-16,7.5,13.8,1350,2.7,657
108,서울,2016-03-17,9.3,14.7,1252,2,700
108,서울,2016-03-18,13.4,20.1,1504,8.8,103
108,서울,2016-03-19,11.4,18.1,1539,6.6,644
108,서울,2016-03-20,10.6,17.5,1500,4.9,700
108,서울,2016-03-21,9.9,16.1,1343,5.5,712
108,서울,2016-03-22,8,13.8,1406,3.5,640
108,서울,2016-03-23,8.2,13.8,1248,3.8,712
108,서울,2016-03-24,7.2,12.7,1512,1.6,624
108,서울,2016-03-25,7.1,12.6,1538,2.1,655
108,서울,2016-03-26,6.5,12.6,1338,2.1,709
108,서울,2016-03-27,7.2,13.1,1257,2.2,641
108,서울,2016-03-28,9.8,17.4,1534,2.3,624
108,서울,2016-03-29,11.3,17.1,1317,7.6,551
108,서울,2016-03-30,11.5,18.3,1453,7,451
108,서울,2016-03-31,13.5,21.4,1547,6,548
108,서울,2016-04-01,15.3,23.8,1333,7.3,625
108,서울,2016-04-02,15,21.7,1503,9.6,642
108,서울,2016-04-03,10.7,12.7,1437,8.2,2355
108,서울,2016-04-04,12.3,19.8,1431,5.1,625
108,서울,2016-04-05,11.4,18.1,1346,5.9,650
108,서울,2016-04-06,14.4,22.9,1621,6.6,418
108,서울,2016-04-07,14.1,20.6,1412,10.5,300
108,서울,2016-04-08,11.1,18.7,1323,7.8,2349
108,서울,2016-04-09,10.7,14.1,1528,7.4,136
108,서울,2016-04-10,13.4,20.7,1345,9.3,2359
108,서울,2016-04-11,12.5,19.4,1614,5.7,553
108,서울,2016-04-12,14.1,19.4,1348,10.3,629
108,서울,2016-04-13,15.6,21.4,1453,11.4,726
108,서울,2016-04-14,12.4,18.6,1527,9.3,858
108,서울,2016-04-15,15,23.1,1513,8.1,406
108,서울,2016-04-16,14.9,20.7,1226,9.8,538
108,서울,2016-04-17,10.8,14.5,1428,8.3,2358
108,서울,2016-04-18,11.2,18.6,1413,7.1,608
108,서울,2016-04-19,12,19.2,1623,6.5,614
108,서울,2016-04-20,14.3,20.9,1342,10.1,254
108,서울,2016-04-21,13.5,16.9,1644,10.3,539
108,서울,2016-04-22,13.5,18.6,1209,10.1,2332
108,서울,2016-04-23,13.5,19.8,1457,7.8,606
108,서울,2016-04-24,15.5,23.7,1603,8.1,602
108,서울,2016-04-25,17.2,25.3,1443,10.2,533
108,서울,2016-04-26,21.1,29.6,1627,12.1,542
108,서울,2016-04-27,17.2,20.7,1407,14.5,2357
108,서울,2016-04-28,17.2,23,1512,12.4,551
108,서울,2016-04-29,16.2,22.6,1353,10.9,605
108,서울,2016-04-30,15.9,20.4,1450,10.8,424
108,서울,2016-05-01,18.8,26,1429,12.2,520
108,서울,2016-05-02,21.1,28.4,1346,16.5,551
108,서울,2016-05-03,12.9,17.6,001,8.9,2119
108,서울,2016-05-04,15.7,20.6,1546,10.2,001
108,서울,2016-05-05,18.9,26.9,1536,10.2,607
108,서울,2016-05-06,16.3,18.6,651,13,2331
108,서울,2016-05-07,16.5,22.6,1540,10.7,603
108,서울,2016-05-08,19.4,26.8,1554,11.6,544
108,서울,2016-05-09,20.2,25.4,1215,16.3,556
108,서울,2016-05-10,14.5,18.1,001,12.5,240000
108,서울,2016-05-11,16.4,23.5,1537,10.4,522
108,서울,2016-05-12,17.8,24,1454,12.1,449
108,서울,2016-05-13,18.6,25.4,1652,12.7,312
108,서울,2016-05-14,20.2,26.9,1537,15.1,528
108,서울,2016-05-15,17.4,24.2,1238,12.3,2350
108,서울,2016-05-16,15.9,21.9,1528,10.8,240
108,서울,2016-05-17,19.3,26.6,1653,10.9,532
108,서울,2016-05-18,22.3,29.5,1441,13.5,557
108,서울,2016-05-19,24.3,31.9,1559,16.3,605
108,서울,2016-05-20,24,31.6,1552,16.8,527
108,서울,2016-05-21,24.1,30.4,1410,17.8,531
108,서울,2016-05-22,24.7,31.7,1629,17.6,603
108,서울,2016-05-23,23.3,29.4,1410,18.3,620
108,서울,2016-05-24,16.8,21.8,005,15.4,2345
108,서울,2016-05-25,19.7,24.4,1420,15.3,027
108,서울,2016-05-26,19.4,22.9,1207,17.5,2357
108,서울,2016-05-27,20.9,27.1,1455,14.8,550
108,서울,2016-05-28,21.7,28,1502,17.2,605
108,서울,2016-05-29,21.5,27.6,1543,17.2,155
108,서울,2016-05-30,22.1,28.9,1450,16.9,553
108,서울,2016-05-31,21.6,27.6,1433,17.4,537
108,서울,2016-06-01,23.3,29.9,1558,17.1,400
108,서울,2016-06-02,23.2,29.1,1345,17.2,535
108,서울,2016-06-03,22.2,27.7,1431,17.6,517
108,서울,2016-06-04,21.2,26.3,1530,18.2,426
108,서울,2016-06-05,24.7,32.2,1551,17.3,528
108,서울,2016-06-06,23.3,28.4,1330,20.8,558
108,서울,2016-06-07,21.7,25.9,1659,19.6,343
108,서울,2016-06-08,22.1,27.7,1431,18.2,528
108,서울,2016-06-09,24.1,31.3,1501,17.8,538
108,서울,2016-06-10,24.6,31.3,1359,20.2,551
108,서울,2016-06-11,23.5,26.5,1453,20.9,336
108,서울,2016-06-12,23.5,26.7,1449,19.9,2358
108,서울,2016-06-13,23.5,29.6,1517,19.4,446
108,서울,2016-06-14,23.8,29.5,1454,19.7,506
108,서울,2016-06-15,20.9,24.5,1223,17.4,743
108,서울,2016-06-16,20.9,24.9,1530,18.6,603
108,서울,2016-06-17,23.8,29.1,1527,18.6,246
108,서울,2016-06-18,24.5,29.9,1524,20.1,522
108,서울,2016-06-19,24.1,29.3,1532,20.3,451
108,서울,2016-06-20,24.7,30.7,1625,19.6,512
108,서울,2016-06-21,26,31.3,1313,21,522
108,서울,2016-06-22,24.3,30.2,1313,20.9,2341
108,서울,2016-06-23,24.7,29.4,1423,19.6,434
108,서울,2016-06-24,23.1,25.7,1536,21.1,2354
108,서울,2016-06-25,22.8,26.7,1705,19.2,459
108,서울,2016-06-26,24.4,30.3,1443,19.4,532
108,서울,2016-06-27,24.4,29.5,1507,19.9,458
108,서울,2016-06-28,24.7,29.7,1405,20.4,531
108,서울,2016-06-29,25.3,30.2,1420,20.9,535
108,서울,2016-06-30,24.6,26.9,1238,23,455
108,서울,2016-07-01,24,26.6,1159,22,2305
108,서울,2016-07-02,23.5,27.7,1645,20.6,630
108,서울,2016-07-03,23.5,26.8,1711,21.1,449
108,서울,2016-07-04,21.8,24.1,848,20.2,2331
108,서울,2016-07-05,23.1,24.8,1556,20.2,001
108,서울,2016-07-06,22.9,26.9,1727,20.3,434
108,서울,2016-07-07,24,28.5,1534,20.1,245
108,서울,2016-07-08,27.3,32.4,1621,21.2,546
108,서울,2016-07-09,27.7,32.7,1518,23.2,548
108,서울,2016-07-10,27.9,33.1,1425,23.2,558
108,서울,2016-07-11,28.4,33.4,1450,24.8,619
108,서울,2016-07-12,26.3,30.9,1325,22.1,638
108,서울,2016-07-13,26.3,29.5,1518,23.2,510
108,서울,2016-07-14,27.5,32.4,1535,24,539
108,서울,2016-07-15,26.2,29.2,1056,23.7,543
108,서울,2016-07-16,20.8,23.8,001,19.8,605
108,서울,2016-07-17,21.7,23.1,1309,20.4,451
108,서울,2016-07-18,24.4,28.4,1734,20.7,417
108,서울,2016-07-19,27.1,32.4,1456,20.9,523
108,서울,2016-07-20,28.6,32.9,1511,24,551
108,서울,2016-07-21,28.3,32.2,1559,24.9,553
108,서울,2016-07-22,29.1,34.1,1620,25.3,603
108,서울,2016-07-23,28.7,31.6,1301,27.2,450
108,서울,2016-07-24,28,30.1,1626,27,325
108,서울,2016-07-25,28.4,31.4,1534,26.4,445
108,서울,2016-07-26,28.4,31.9,1435,25.6,452
108,서울,2016-07-27,27.6,28.9,1231,26.7,326
108,서울,2016-07-28,28,30.5,1528,26.7,2106
108,서울,2016-07-29,26.3,28.4,1638,23.4,729
108,서울,2016-07-30,28.6,33,1536,26.4,458
108,서울,2016-07-31,28.9,32.8,1506,26.6,614
108,서울,2016-08-01,28.4,32.4,1351,25.8,458
108,서울,2016-08-02,27.2,31.1,1511,25,2115
108,서울,2016-08-03,29.1,34.2,1615,24,542
108,서울,2016-08-04,30.7,35.7,1633,26,600
108,서울,2016-08-05,31.2,36,1643,26.5,547
108,서울,2016-08-06,30.5,34,1532,26.6,607
108,서울,2016-08-07,30.6,35,1503,27,604
108,서울,2016-08-08,30.5,35.5,1528,26.4,546
108,서울,2016-08-09,29.3,33.6,1309,26.4,610
108,서울,2016-08-10,29.4,34.8,1517,26.1,534
108,서울,2016-08-11,30.5,36.4,1508,26.1,608
108,서울,2016-08-12,30.4,35.9,1505,26.4,531
108,서울,2016-08-13,30.2,35.1,1443,26.8,556
108,서울,2016-08-14,28.9,31.8,1210,27.3,2359
108,서울,2016-08-15,29.1,34,1534,25.8,610
108,서울,2016-08-16,29.3,34.9,1431,26.2,611
108,서울,2016-08-17,29.9,34.7,1455,25.1,603
108,서울,2016-08-18,29.9,34.3,1228,26.2,605
108,서울,2016-08-19,28.9,33.2,1503,26.6,1749
108,서울,2016-08-20,30.1,34.9,1540,26.5,539
108,서울,2016-08-21,30.7,36.6,1544,26.9,619
108,서울,2016-08-22,30.7,36.3,1632,25.8,609
108,서울,2016-08-23,28.3,33,1242,26,604
108,서울,2016-08-24,29.1,32.9,1626,26.4,550
108,서울,2016-08-25,27.1,32.2,1327,24,2241
108,서울,2016-08-26,23,28.2,1640,19.5,716
108,서울,2016-08-27,23.4,29.7,1557,16.9,629
108,서울,2016-08-28,21,24.5,1025,18.3,2324
108,서울,2016-08-29,22.2,27.1,1318,17.4,535
108,서울,2016-08-30,20.6,24.5,1304,17.9,629
108,서울,2016-08-31,17.7,19.2,1958,16.1,536
108,서울,2016-09-01,23.2,28.6,1420,15.8,556
108,서울,2016-09-02,24.2,29,1535,20.6,554
108,서울,2016-09-03,23.9,28.6,1646,20.4,244
108,서울,2016-09-04,25.6,29.6,1402,22.1,239
108,서울,2016-09-05,26.4,31.1,1606,23,615
108,서울,2016-09-06,24.7,29,1357,21,635
108,서울,2016-09-07,24.3,28.6,1457,20.9,610
108,서울,2016-09-08,23,26.5,1113,21.5,635
108,서울,2016-09-09,23.9,29.3,1430,19.7,518
108,서울,2016-09-10,24.4,29.1,1541,20,458
108,서울,2016-09-11,24.5,28.2,1308,22.1,530
108,서울,2016-09-12,23.4,27.5,1339,21.4,2341
108,서울,2016-09-13,24.6,30.8,1352,19.6,615
108,서울,2016-09-14,24.6,28.9,1459,21.4,2348
108,서울,2016-09-15,23.9,29.5,1412,18.8,544
108,서울,2016-09-16,24.6,29.5,1233,20.4,642
108,서울,2016-09-17,23.1,28.2,1445,18.5,823
108,서울,2016-09-18,23.5,28.3,1549,20.2,545
108,서울,2016-09-19,21.9,27.8,1510,18.2,607
108,서울,2016-09-20,20.6,26.8,1514,15.4,623
108,서울,2016-09-21,20.2,25.3,1349,14.3,628
108,서울,2016-09-22,21.9,27.2,1648,17.5,630
108,서울,2016-09-23,21.4,27.9,1413,16.4,623
108,서울,2016-09-24,22.3,28.9,1538,16.5,637
108,서울,2016-09-25,23,29.7,1535,18.6,651
108,서울,2016-09-26,23.6,28.9,1445,19.7,609
108,서울,2016-09-27,21,23.8,1031,19.1,2352
108,서울,2016-09-28,19.9,21.8,1552,18.7,450
108,서울,2016-09-29,20.4,24.8,1333,18.2,435
108,서울,2016-09-30,20.5,23.5,1406,17.7,536
108,서울,2016-10-01,21.1,25.6,1602,17.5,617
108,서울,2016-10-02,19,22.4,2349,16.7,1759
108,서울,2016-10-03,22.7,27.9,1538,19.6,2358
108,서울,2016-10-04,22,29,1501,15.6,656
108,서울,2016-10-05,21.1,27.2,1429,17.5,2357
108,서울,2016-10-06,18,23.5,1517,13.6,659
108,서울,2016-10-07,19.7,24.8,1411,16.5,001
108,서울,2016-10-08,16.8,21.8,1410,10.3,2357
108,서울,2016-10-09,11.3,16.6,1445,6.5,635
108,서울,2016-10-10,14,21.4,1525,7.4,626
108,서울,2016-10-11,15.4,21.1,1500,10,554
108,서울,2016-10-12,15.5,20.7,1531,11.4,723
108,서울,2016-10-13,15.2,21.9,1503,9.3,656
108,서울,2016-10-14,16.7,23.5,1351,10.5,615
108,서울,2016-10-15,19.1,27.1,1504,12.4,640
108,서울,2016-10-16,17.2,19.5,1302,15.4,2349
108,서울,2016-10-17,17.5,21.7,1311,14.5,138
108,서울,2016-10-18,17,24,1439,11.2,701
108,서울,2016-10-19,18,24.3,1339,14,716
108,서울,2016-10-20,18.6,25.8,1500,12.9,704
108,서울,2016-10-21,17.9,22,1335,15.7,614
108,서울,2016-10-22,18.3,22.8,1503,14.5,733
108,서울,2016-10-23,13.3,17.8,001,10.6,1730
108,서울,2016-10-24,15.1,20.6,1533,9,647
108,서울,2016-10-25,14.1,17.5,1655,12.5,636
108,서울,2016-10-26,13.3,16.3,1244,10.5,537
108,서울,2016-10-27,14.6,20.9,1420,8.6,536
108,서울,2016-10-28,14.6,18.4,1223,10.2,2357
108,서울,2016-10-29,7.8,11.2,1349,3.5,2355
108,서울,2016-10-30,7.9,15.1,1438,1.6,723
108,서울,2016-10-31,5.7,8.2,1435,0.7,2359
108,서울,2016-11-01,1.5,6.6,1449,-2.4,750
108,서울,2016-11-02,4.1,10.5,1323,-2.7,556
108,서울,2016-11-03,9.1,14.1,1433,4.2,458
108,서울,2016-11-04,12.3,15.7,1240,8.2,701
108,서울,2016-11-05,15,18.1,1450,12.2,315
108,서울,2016-11-06,14,18.3,1400,11.9,724
108,서울,2016-11-07,12.8,17.8,1229,8.5,2359
108,서울,2016-11-08,4.1,8.4,001,0.4,2354
108,서울,2016-11-09,2.1,8.6,1454,-3.2,714
108,서울,2016-11-10,6,9.8,1457,1.5,245
108,서울,2016-11-11,9.1,14.2,1457,6.2,705
108,서울,2016-11-12,11.4,16.7,1321,5.1,707
108,서울,2016-11-13,14.4,18.1,1421,12.1,716
108,서울,2016-11-14,13.2,15.8,1102,10.2,2359
108,서울,2016-11-15,5.2,10.2,001,2.5,2348
108,서울,2016-11-16,5.2,12,1446,0,722
108,서울,2016-11-17,9.1,16.5,1458,4,259
108,서울,2016-11-18,10.3,14.6,1440,4.9,624
108,서울,2016-11-19,13,18.6,1342,9.9,652
108,서울,2016-11-20,9.8,15.3,1549,6.4,741
108,서울,2016-11-21,9.5,14.6,1430,5.1,324
108,서울,2016-11-22,2,8.4,001,-2.1,2342
108,서울,2016-11-23,-1.8,3.6,1412,-4.8,751
108,서울,2016-11-24,-2.5,2.4,1535,-6.2,628
108,서울,2016-11-25,1,6,1453,-3.5,001
108,서울,2016-11-26,0.9,2.7,1153,-0.7,323
108,서울,2016-11-27,3.3,6.6,1525,0.5,744
108,서울,2016-11-28,1.4,5.6,1522,-1.4,726
108,서울,2016-11-29,1.7,8.6,1528,-2.8,509
108,서울,2016-11-30,6,9.8,1434,0.7,003
108,서울,2016-12-01,4.1,7,026,-1,2358
108,서울,2016-12-02,1.6,7.9,1533,-3.5,719
108,서울,2016-12-03,4.5,11.3,1423,-0.7,455
108,서울,2016-12-04,5.5,9.5,1416,2,721
108,서울,2016-12-05,5.9,10.3,1408,0.5,2357
108,서울,2016-12-06,-1.1,4.3,1433,-4.2,733
108,서울,2016-12-07,1.7,7.5,1329,-2.7,119
108,서울,2016-12-08,2.1,6.1,1447,-3,742
108,서울,2016-12-09,1.4,4.2,1416,-2.9,2300
108,서울,2016-12-10,-1.6,3.6,1423,-5.9,723
108,서울,2016-12-11,-1.1,6.4,1536,-6.1,742
108,서울,2016-12-12,2.3,6.3,1449,-3,021
108,서울,2016-12-13,3.4,8.8,1301,-0.4,2357
108,서울,2016-12-14,-1.4,-0.1,1619,-2.3,2359
108,서울,2016-12-15,-5,-1.5,1459,-7.6,754
108,서울,2016-12-16,-4.7,0,1429,-9.8,752
108,서울,2016-12-17,2.7,8,1514,-2.7,339
108,서울,2016-12-18,4.9,8.1,1452,2.7,406
108,서울,2016-12-19,7.2,12,1501,4.3,100
108,서울,2016-12-20,7.6,13.6,1443,4.4,826
108,서울,2016-12-21,7.9,12.6,1323,4.1,350
108,서울,2016-12-22,5.5,11,530,1.5,2347
108,서울,2016-12-23,-2.5,1.5,001,-4.4,2254
108,서울,2016-12-24,-2.4,1.1,1422,-4.3,001
108,서울,2016-12-25,1,6.4,1352,-4.5,800
108,서울,2016-12-26,2.5,4.4,1353,1.3,2349
108,서울,2016-12-27,-2.3,1.3,001,-6.3,2357
108,서울,2016-12-28,-3.7,2.6,1435,-8.4,614
108,서울,2016-12-29,-4.2,-1.1,1531,-7.2,2356
108,서울,2016-12-30,-3.9,1,1439,-9.1,556
108,서울,2016-12-31,0.7,5.7,1535,-3.6,454
108,서울,2017-01-01,2.7,6.9,1419,-1.6,540
108,서울,2017-01-02,5,9.2,1355,1.8,2355
108,서울,2017-01-03,2,7.7,1444,-2.3,731
108,서울,2017-01-04,3.9,8.9,1519,1,001
108,서울,2017-01-05,3.8,7.3,1444,-0.1,316
108,서울,2017-01-06,5.4,11.4,1548,2.5,804
108,서울,2017-01-07,4.6,10.5,1327,0,815
108,서울,2017-01-08,6.5,10.9,1350,4,458
108,서울,2017-01-09,1.5,4.3,1454,-3.1,2357
108,서울,2017-01-10,-3.7,1.1,1309,-7.4,2349
108,서울,2017-01-11,-3.8,1.5,1405,-9.4,745
108,서울,2017-01-12,-2.2,1,1355,-6.1,2353
108,서울,2017-01-13,-6,-1.4,1500,-8.6,2250
108,서울,2017-01-14,-8.4,-5.4,1437,-10.5,759
108,서울,2017-01-15,-6.6,-0.9,1548,-11.5,748
108,서울,2017-01-16,-3.8,4,1442,-8.9,719
108,서울,2017-01-17,-2,3.4,1519,-7.1,736
108,서울,2017-01-18,-0.5,2.8,1511,-3,757
108,서울,2017-01-19,-1.2,4.7,1505,-4.9,741
108,서울,2017-01-20,-4.4,-1.4,001,-7.8,2357
108,서울,2017-01-21,-5.2,-0.9,1248,-10,641
108,서울,2017-01-22,-8.3,-3.3,001,-10.9,2331
108,서울,2017-01-23,-8.9,-4.1,1552,-12.6,548
108,서울,2017-01-24,-7,-1.3,1530,-11.6,419
108,서울,2017-01-25,-5.2,0.9,1509,-10.2,650
108,서울,2017-01-26,-1.3,3.4,1419,-7.9,624
108,서울,2017-01-27,-2.6,3.1,001,-5.7,2348
108,서울,2017-01-28,-1.6,4.3,1354,-8.2,649
108,서울,2017-01-29,0.8,2.5,1029,-0.9,2346
108,서울,2017-01-30,-4.8,-0.9,001,-7.9,2354
108,서울,2017-01-31,-5.4,0.2,1510,-9.9,422
108,서울,2017-02-01,-4,0.7,1422,-7.5,2357
108,서울,2017-02-02,-2.7,3.3,1511,-9.2,659
108,서울,2017-02-03,1.5,6.7,1445,-2.3,721
108,서울,2017-02-04,0.9,3.2,1422,-2.9,646
108,서울,2017-02-05,1.2,2.3,001,-1.5,2352
108,서울,2017-02-06,-1.7,2.6,1644,-4.4,744
108,서울,2017-02-07,-2,3,1512,-5.6,631
108,서울,2017-02-08,-2.2,0.6,1351,-4.9,622
108,서울,2017-02-09,-5.3,-2.1,1332,-7.1,2353
108,서울,2017-02-10,-6.6,-2.5,1520,-9.3,709
108,서울,2017-02-11,-4.8,0.8,1514,-9.2,451
108,서울,2017-02-12,-2.2,4.2,1437,-7.4,706
108,서울,2017-02-13,0.1,6.1,1440,-5.4,709
108,서울,2017-02-14,0.3,6.5,1506,-4,759
108,서울,2017-02-15,1.8,8,1524,-3.9,733
108,서울,2017-02-16,5.5,10.3,2001,-1.9,727
108,서울,2017-02-17,0.8,9,001,-5.2,2356
108,서울,2017-02-18,-2.6,2.9,1524,-7,624
108,서울,2017-02-19,2.3,5.7,1715,-3.4,647
108,서울,2017-02-20,-1.5,5.4,002,-5.2,2353
108,서울,2017-02-21,-0.6,6.9,1539,-7.6,712
108,서울,2017-02-22,1.7,2.9,913,-0.9,2353
108,서울,2017-02-23,-1.5,2.1,1448,-4.2,2348
108,서울,2017-02-24,-0.8,4.4,1412,-5.8,558
108,서울,2017-02-25,2.6,8.4,1522,-2.8,707
108,서울,2017-02-26,3.6,10.1,1443,-1.5,712
108,서울,2017-02-27,3.7,10.7,1416,-1.8,730
108,서울,2017-02-28,5.6,12.3,1504,-1.3,717
108,서울,2017-03-01,5,11.4,1300,2,2321
108,서울,2017-03-02,1.8,6.6,1646,-1.1,2358
108,서울,2017-03-03,3.3,10.4,1445,-3.1,715
108,서울,2017-03-04,5.7,12.7,1452,0.1,651
108,서울,2017-03-05,5.2,10.4,1433,1.2,715
108,서울,2017-03-06,0.1,4,001,-2.8,649
108,서울,2017-03-07,-1.3,2.9,1541,-4,707
108,서울,2017-03-08,-0.1,5,1309,-5.3,508
108,서울,2017-03-09,3.2,10.7,1534,-2.7,409
108,서울,2017-03-10,4.8,12.2,1518,-1.2,648
108,서울,2017-03-11,7.3,16.7,1508,-0.2,713
108,서울,2017-03-12,8.2,14,1433,4.4,659
108,서울,2017-03-13,6.9,12.2,1518,1.5,710
108,서울,2017-03-14,5.8,10.9,1537,1,701
108,서울,2017-03-15,6.3,13.3,1502,0.4,652
108,서울,2017-03-16,6.2,13.4,1559,1,701
108,서울,2017-03-17,7.7,15.7,1602,1.2,709
108,서울,2017-03-18,9.5,16.1,1305,5.9,530
108,서울,2017-03-19,10.9,18.9,1424,3.2,642
108,서울,2017-03-20,10.2,15.5,1503,6,526
108,서울,2017-03-21,7.4,12.6,1727,4.3,705
108,서울,2017-03-22,7.6,14.1,1519,1.9,623
108,서울,2017-03-23,9.1,15,1420,5.1,648
108,서울,2017-03-24,8.7,15.2,1520,3.9,625
108,서울,2017-03-25,8.1,12.6,1250,5,2359
108,서울,2017-03-26,7.3,11.6,1312,4.8,610
108,서울,2017-03-27,6.1,10.9,1423,4.4,649
108,서울,2017-03-28,7.1,12.7,1408,2.5,447
108,서울,2017-03-29,8.8,14.4,1450,4.7,452
108,서울,2017-03-30,10.6,17.1,1404,4.1,638
108,서울,2017-03-31,8.6,12.4,1036,4.9,2347
108,서울,2017-04-01,9,15.1,1450,4.8,007
108,서울,2017-04-02,9,15.8,1512,3.1,534
108,서울,2017-04-03,11.4,19.2,1514,4.3,630
108,서울,2017-04-04,14.1,21.8,1413,6.7,633
108,서울,2017-04-05,12,14.2,1210,10.8,1635
